2559	5044847	15	10
2560	5044954	1585	715
2561	5053800	559	334
2562	5057031	998	130
2563	5062092	10	8
2564	5062165	19	17
2565	5062306	113	63
2566	5063013	3	3
2567	5063038	6	5
2568	5063087	146	107
2569	5064010	113	48
2570	5064667	84	75
2571	5065269	92	72
2572	5065900	146	86
2573	5066805	5	5
2574	5066849	83	76
2575	5067435	76	46
2576	5067956	6	4
2577	5068005	4	4
2578	5068043	24	19
2579	5068227	3	3
2580	5068255	27	22
2581	5068447	17	15
2582	5068576	66	39
2583	5068994	250	173
2584	5070547	492	307
2585	5073465	6	3
2586	5073508	3	3
2587	5073536	4	4
2588	5073572	3	3
2589	5073600	51	28
2590	5073922	87	46
2591	5074476	17	16
2592	5074610	10	7
2593	5074685	23	16
2594	5074851	3	3
2595	5074879	3	3
2596	5074907	3	3
2597	5074935	3	3
2598	5074963	3	3
2599	5074991	18	16
2600	5075130	12	9
2601	5075220	21	14
2602	5075371	18	15
2603	5075504	3	3
2604	5075532	31	18
2605	5075743	76	23
2606	5076187	98	47
2607	5076783	45	28
2608	5077088	99	83
2609	5077757	27	24
2610	5077963	3	3
2611	5077991	828	359
2612	5082725	1177	542
2613	5089381	3	3
2614	5089409	67	57
2615	5089880	3	3
2616	5089908	1	1
2617	5089919	32	24
2618	5090131	2	2
2619	5090151	691	196
2620	5093875	19	8
2621	5093994	228	83
2622	5095269	601	176
2623	5098602	533	225
2624	5101708	564	195
2625	5104865	77	53
2626	5105388	116	97
2627	5106173	78	57
2628	5106685	326	142
2629	5108639	303	196
2630	5110537	39	26
2631	5110799	108	80
2632	5111518	268	134
2633	5113143	23	17
2634	5113308	84	62
2635	5113861	2	1
2636	5113878	14	11
2637	5113986	338	172
2638	5115921	70	49
2639	5116371	83	38
2640	5116905	1	1
2641	5116917	6	5
2642	5116968	126	86
2643	5117806	1	1
2644	5117819	1	1
2645	5117832	1	1
2646	5117845	7	7
2647	5117912	414	238
2648	5120436	59	45
2649	5120850	4	4
2650	5120889	7	5
2651	5120943	21	20
2652	5121103	716	273
2653	5125142	120	101
2654	5125975	10	7
2655	5126048	97	76
2656	5126709	1	1
2657	5126722	97	76
2658	5127369	20	16
2659	5127525	321	228
2660	5129560	8	7
2661	5129628	13	12
2662	5129735	36	33
2663	5130011	1	1
2664	5130024	2	2
2665	5130045	1	1
2666	5130058	1	1
2667	5130071	182	147
2668	5131281	1	1
2669	5131294	3	3
2670	5131323	1	1
2671	5131336	277	174
2672	5133044	1	1
2673	5133057	1	1
2674	5133070	156	97
2675	5134046	46	43
2676	5134390	1	1
2677	5134403	1	1
2678	5134416	1	1
2679	5134429	208	130
2680	5135748	1	1
2681	5135761	144	117
2682	5136701	170	92
2683	5137770	223	151
2684	5139174	20	15
2685	5139318	203	92
2686	5140489	671	486
2687	5144510	19	14
2688	5144650	78	55
2689	5145172	1	1
2690	5145185	98	80
2691	5145837	1124	435
2692	5152125	23	20
2693	5152302	23	21
2694	5152479	33	28
2695	5152722	1	1
2696	5152733	142	103
2697	5153685	330	264
2698	5155829	314	224
2699	5157789	3	3
2700	5157817	1	1
2701	5157829	36	27
2702	5158082	148	78
2703	5158981	1	1
2704	5158993	2	2
2705	5159014	86	74
2706	5159612	4	4
2707	5159653	3	3
2708	5159684	147	84
2709	5160578	52	41
2710	5160939	13	11
2711	5161039	2	2
2712	5161060	610	414
2713	5164675	6	5
2714	5164725	24	17
2715	5164891	2	2
2716	5164912	50	28
2717	5165229	50	46
2718	5165586	24	20
2719	5165757	1	1
2720	5165769	1344	471
2721	5173016	38	36
2722	5173301	61	21
2723	5173673	161	105
2724	5174724	23	17
2725	5174895	151	108
2726	5175899	142	91
2727	5176779	79	58
2728	5177325	13	10
2729	5177421	1	1
2730	5177434	115	94
2731	5178210	433	203
2732	5180642	514	304
2733	5183889	1	1
2734	5183902	87	72
2735	5184495	180	124
2736	5185638	209	82
2737	5186829	4	4
2738	5186868	3	3
2739	5186899	18	16
2740	5187043	318	125
2741	5188869	7	5
2742	5188927	6	5
2743	5188980	7	7
2744	5189045	1	1
2745	5189058	1240	728
2746	5196159	1	1
2747	5196172	1	1
2748	5196185	185	133
2749	5197408	274	166
2750	5199071	234	186
2751	5200565	456	219
2752	5203229	582	254
2753	5206551	57	47
2754	5206956	107	96
2755	5207689	2	2
2756	5207711	156	109
2757	5208735	23	19
2758	5208908	6	6
2759	5208959	1	1
2760	5208972	1	1
2761	5208985	14	13
2762	5209095	169	116
2763	5210148	1	1
2764	5210161	34	34
2765	5210421	2	2
2766	5210443	267	171
2767	5212135	153	117
2768	5213143	162	100
2769	5214147	82	56
2770	5214695	23	19
2771	5214865	167	137
2772	5215946	99	68
2773	5216629	159	120
2774	5217657	48	43
2775	5218014	242	180
2776	5219575	5	5
2777	5219620	1	1
2778	5219633	167	106
2779	5220724	254	191
2780	5222356	58	50
2781	5222779	822	465
2782	5227651	333	226
2783	5229726	160	107
2784	5230759	1	1
2785	5230772	1	1
2786	5230785	300	182
2787	5232613	15	11
2788	5232723	86	63
2789	5233285	55	26
2790	5233640	4	4
2791	5233680	4	4
2792	5233720	6	5
2793	5233771	155	134
2794	5234821	189	165
2795	5236092	27	21
2796	5236293	147	123
2797	5237280	16	16
2798	5237410	22	22
2799	5237583	1	1
2800	5237596	2	2
2801	5237617	8	8
2802	5237690	13	11
2803	5237794	1	1
2804	5237807	124	101
2805	5238668	261	84
2806	5240220	1	1
2807	5240233	29	23
2808	5240444	89	76
2809	5241046	3	3
2810	5241076	18	13
2811	5241210	324	221
2812	5243234	1	1
2813	5243247	96	85
2814	5243896	135	89
2815	5244774	5	5
2816	5244820	81	54
2817	5245353	188	105
2818	5246543	104	76
2819	5247236	22	20
2820	5247405	139	102
2821	5248332	26	12
2822	5248500	211	133
2823	5249845	108	93
2824	5250598	49	38
2825	5250945	101	46
2826	5251584	453	343
2827	5254472	190	113
2828	5255642	84	45
2829	5256172	1	1
2830	5256185	303	199
2831	5258086	2	2
2832	5258108	33	24
2833	5258356	12	10
2834	5258451	1	1
2835	5258464	4	4
2836	5258505	2	2
2837	5258527	79	59
2838	5259049	311	191
2839	5260948	2	2
2840	5260970	73	65
2841	5261471	358	90
2842	5263402	58	52
2843	5263817	32	26
2844	5264036	20	18
2845	5264192	73	56
2846	5264687	403	253
2847	5267155	1	1
2848	5267168	15	13
2849	5267282	83	63
2850	5267867	15	14
2851	5267986	36	34
2852	5268263	102	88
2853	5268960	1	1
2854	5268973	26	20
2855	5269168	36	29
2856	5269424	450	248
2857	5272015	1	1
2858	5272028	149	113
2859	5273016	10	10
2860	5273100	1	1
2861	5273113	1019	505
2862	5278871	573	255
2863	5282288	45	31
2864	5282600	1	1
2865	5282613	477	267
2866	5285462	6	4
2867	5285509	23	18
2868	5285687	48	41
2869	5286033	3	2
2870	5286061	10	9
2871	5286140	248	108
2872	5287587	34	24
2873	5287823	43	27
2874	5288123	1	1
2875	5288136	38	31
2876	5288410	124	68
2877	5289197	252	193
2878	5290844	32	25
2879	5291084	71	60
2880	5291576	91	81
2881	5292212	3	3
2882	5292242	27	27
2883	5292462	7	6
2884	5292523	27	24
2885	5292739	29	8
2886	5292929	105	82
2887	5293634	1	1
2888	5293647	113	77
2889	5294359	37	29
2890	5294622	202	138
2891	5295946	6	5
2892	5295993	443	299
2893	5298765	1	1
2894	5298778	1	1
2895	5298791	816	485
2896	5303654	9	8
2897	5303732	20	17
2898	5303888	186	104
2899	5305093	1	1
2900	5305106	249	132
2901	5306644	1	1
2902	5306657	1	1
2903	5306670	628	444
2904	5310527	4	3
2905	5310562	33	28
2906	5310809	151	128
2907	5311791	43	30
2908	5312105	74	58
2909	5312619	17	14
2910	5312751	45	38
2911	5313078	13	13
2912	5313183	15	14
2913	5313306	21	20
2914	5313474	95	67
2915	5314115	1	1
2916	5314128	22	22
2917	5314305	121	98
2918	5315121	163	44
2919	5316044	53	41
2920	5316413	8	8
2921	5316481	5	5
2922	5316528	106	67
2923	5317229	52	47
2924	5317597	44	43
2925	5317924	138	115
2926	5318857	6	6
2927	5318913	27	26
2928	5319130	3	3
2929	5319160	56	52
2930	5319564	122	103
2931	5320380	123	103
2932	5321225	1	1
2933	5321239	1	1
2934	5321253	1	1
2935	5321267	1	1
2936	5321281	4	4
2937	5321321	10	9
2938	5321413	1	1
2939	5321427	4	4
2940	5321469	14	11
2941	5321584	111	94
2942	5322332	2	2
2943	5322355	112	89
2944	5323140	11	11
2945	5323233	144	110
2946	5324176	3	2
2947	5324203	1	1
2948	5324217	2	2
2949	5324238	2	2
2950	5324261	11	11
2951	5324355	1	1
2952	5324369	1128	351
2953	5330466	16	15
2954	5330596	1	1
2955	5330610	205	159
2956	5331947	1	1
2957	5331961	76	23
2958	5332417	230	99
2959	5333775	12	12
2960	5333877	17	15
2961	5334014	241	138
2962	5335509	79	41
2963	5336036	5	4
2964	5336081	67	44
2965	5336544	62	48
2966	5336973	1	1
2967	5336987	2	2
2968	5337010	72	59
2969	5337508	20	18
2970	5337671	1	1
2971	5337685	1	1
2972	5337699	1	1
2973	5337710	3	3
2974	5337732	2	2
2975	5337749	2	2
2976	5337766	101	65
2977	5338421	71	44
2978	5338889	4	3
2979	5338920	7	6
2980	5338974	3	3
2981	5338998	140	116
2982	5339911	169	122
2983	5341004	410	313
2984	5343572	94	78
2985	5344229	30	23
2986	5344444	94	71
2987	5345074	9	8
2988	5345149	137	83
2989	5345990	147	126
2990	5346999	107	84
2991	5347744	46	28
2992	5348028	599	319
2993	5351624	40	29
2994	5351893	2	2
2995	5351912	3	3
2996	5351940	34	31
2997	5352198	24	20
2998	5352367	3	3
2999	5352394	19	15
3000	5352538	184	142
3001	5353692	6	4
3002	5353737	6	4
3003	5353779	2	2
3004	5353798	3	3
3005	5353826	2	2
3006	5353845	50	22
3007	5354156	4	4
3008	5354194	14	8
3009	5354292	2	2
3010	5354311	47	20
3011	5354596	32	23
3012	5354822	74	50
3013	5355313	95	73
3014	5355959	2	2
3015	5355978	1	1
3016	5355989	2144	362
3017	5366811	546	164
3018	5369792	17	8
3019	5369905	4	4
3020	5369939	1300	753
3021	5377288	442	289
3022	5379944	40	30
3023	5380201	154	85
3024	5381135	539	90
3025	5383940	567	68
3026	5386828	62	53
3027	5387263	20	16
3028	5387405	78	64
3029	5387937	51	40
3030	5388276	72	58
3031	5388737	47	40
3032	5389059	423	166
3033	5391436	6	6
3034	5391489	241	100
3035	5392893	428	175
3036	5395367	244	192
3037	5396955	159	76
3038	5397928	272	221
3039	5399677	4	4
3040	5399713	606	235
3041	5403326	4	4
3042	5403362	82	50
3043	5403879	74	41
3044	5404341	29	15
3045	5404524	1403	582
3046	5412034	279	210
3047	5413812	237	116
3048	5415215	74	35
3049	5415667	564	300
3050	5418904	236	149
3051	5420353	164	132
3052	5421423	724	308
3053	5425639	18	18
3054	5425784	535	423
3055	5428779	91	78
3056	5429391	995	333
3057	5434867	823	330
3058	5439487	593	312
3059	5443008	1565	469
3060	5451260	302	163
3061	5453017	139	50
3062	5453822	1	1
3063	5453833	9	3
3064	5453894	135	77
3065	5454740	72	47
3066	5455197	54	26
3067	5455553	119	70
3068	5456295	48	35
3069	5456619	246	147
3070	5458139	338	101
3071	5459993	557	179
3072	5463036	74	52
3073	5463535	11	11
3074	5463626	17	16
3075	5463757	47	43
3076	5464103	2	2
3077	5464124	1	1
3078	5464136	561	311
3079	5467495	716	260
3080	5471477	355	198
3081	5473630	56	45
3082	5474029	170	111
3083	5475131	5	3
3084	5475172	222	154
3085	5476597	140	100
3086	5477542	20	10
3087	5477691	11	11
3088	5477788	93	78
3089	5478453	245	164
3090	5479983	3	3
3091	5480011	414	283
3092	5482614	320	219
3093	5484643	33	24
3094	5484883	55	24
3095	5485219	92	57
3096	5485789	342	206
3097	5487832	25	19
3098	5488015	2	2
3099	5488037	10	6
3100	5488112	29	13
3101	5488309	207	152
3102	5489692	9	8
3103	5489772	92	61
3104	5490369	13	4
3105	5490455	2	2
3106	5490476	499	236
3107	5493417	71	57
3108	5493900	527	200
3109	5496856	8	6
3110	5496917	116	62
3111	5497648	142	73
3112	5498516	67	41
3113	5498950	256	165
3114	5500556	440	295
3115	5503272	149	115
3116	5504235	113	82
3117	5504974	5	5
3118	5505020	247	183
3119	5506595	138	60
3120	5507454	49	34
3121	5507799	1	1
3122	5507812	644	242
3123	5511276	260	208
3124	5512960	127	85
3125	5513784	796	485
3126	5518442	292	144
3127	5520220	268	212
3128	5521952	196	142
3129	5523232	58	47
3130	5523637	238	173
3131	5525136	189	149
3132	5526380	15	8
3133	5526481	1530	1265
3134	5535731	45	38
3135	5536037	430	332
3136	5538727	2	2
3137	5538748	16	13
3138	5538875	16	14
3139	5539001	104	78
3140	5539690	285	169
3141	5541431	25	23
3142	5541620	321	172
3143	5543532	198	157
3144	5544797	168	125
3145	5545882	247	175
3146	5547485	126	93
3147	5548307	88	70
3148	5548906	77	63
3149	5549434	269	190
3150	5551140	477	278
3151	5553994	288	217
3152	5555895	1	1
3153	5555908	38	17
3154	5556137	324	171
3155	5558054	559	289
3156	5561270	157	132
3157	5562302	17	16
3158	5562436	3	3
3159	5562467	20	20
3160	5562627	1202	424
3161	5569236	16	12
3162	5569354	15	12
3163	5569468	654	318
3164	5573231	305	224
3165	5575184	100	78
3166	5575869	7	5
3167	5575929	37	28
3168	5576194	11	6
3169	5576274	33	29
3170	5576525	2560	617
3171	5590027	42	36
3172	5590338	455	291
3173	5593085	43	36
3174	5593392	85	57
3175	5593943	77	50
3176	5594447	203	131
3177	5595736	75	58
3178	5596243	97	63
3179	5596867	217	172
3180	5598279	112	94
3181	5599030	26	25
3182	5599231	397	216
3183	5601602	111	62
3184	5602299	606	434
3185	5606009	106	86
3186	5606729	164	106
3187	5607794	270	123
3188	5609354	593	214
3189	5612766	11	9
3190	5612853	54	46
3191	5613240	338	146
3192	5615205	1	1
3193	5615218	5	5
3194	5615266	28	26
3195	5615481	58	41
3196	5615890	36	33
3197	5616155	77	56
3198	5616669	2	2
3199	5616692	1	1
3200	5616706	160	85
3201	5617714	40	29
3202	5618000	10	9
3203	5618081	3	3
3204	5618114	3	3
3205	5618143	140	109
3206	5619071	69	57
3207	5619558	337	168
3208	5621543	1	1
3209	5621557	71	64
3210	5622063	90	38
3211	5622635	64	54
3212	5623091	59	50
3213	5623515	133	73
3214	5624367	182	119
3215	5625507	10	10
3216	5625591	200	65
3217	5626728	342	239
3218	5628859	250	172
3219	5630507	7	6
3220	5630568	118	86
3221	5631333	1	1
3222	5631347	447	235
3223	5634049	22	17
3224	5634213	32	24
3225	5634450	66	51
3226	5634892	63	46
3227	5635324	26	23
3228	5635530	35	29
3229	5635784	225	156
3230	5637198	23	21
3231	5637373	54	42
3232	5637756	27	22
3233	5637957	1	1
3234	5637968	1	1
3235	5637979	3	3
3236	5638007	33	24
3237	5638253	125	58
3238	5639013	2	2
3239	5639033	190	128
3240	5640216	209	138
3241	5641494	22	12
3242	5641646	3	1
3243	5641670	715	228
3244	5645531	185	145
3245	5646804	123	112
3246	5647648	58	49
3247	5648065	316	201
3248	5650027	34	31
3249	5650293	156	105
3250	5651312	69	60
3251	5651799	776	280
3252	5656168	1534	894
3253	5664940	155	92
3254	5665912	27	20
3255	5666089	74	39
3256	5666589	236	168
3257	5668032	7	7
3258	5668095	1	1
3259	5668108	105	83
3260	5668778	203	137
3261	5670080	3	3
3262	5670111	8	8
3263	5670179	476	346
3264	5673188	28	25
3265	5673397	126	93
3266	5674198	23	22
3267	5674373	69	54
3268	5674850	28	25
3269	5675063	7	7
3270	5675123	382	269
3271	5677478	39	37
3272	5677777	27	25
3273	5677978	330	257
3274	5680075	90	77
3275	5680685	1412	529
3276	5688403	1	1
3277	5688416	8	4
3278	5688473	23	19
3279	5688641	18	11
3280	5688765	11	9
3281	5688860	43	36
3282	5689167	111	99
3283	5689922	84	56
3284	5690462	116	69
3285	5691214	302	155
3286	5692906	158	97
3287	5693888	366	220
3288	5696076	1	1
3289	5696089	313	247
3290	5698101	1	1
3291	5698114	256	213
3292	5699806	449	167
3293	5702398	279	109
3294	5704016	131	100
3295	5704878	285	110
3296	5706545	66	40
3297	5706963	171	78
3298	5707988	61	57
3299	5708435	167	109
3300	5709498	112	54
3301	5710172	205	148
3302	5711507	91	44
3303	5712056	209	146
3304	5713378	17	11
3305	5713503	50	47
3306	5713855	256	121
3307	5715368	3	2
3308	5715394	23	19
3309	5715570	2	1
3310	5715587	8	5
3311	5715649	81	59
3312	5716166	471	203
3313	5718852	58	53
3314	5719257	59	47
3315	5719695	34	31
3316	5719951	38	31
3317	5720219	268	161
3318	5721765	73	61
3319	5722269	39	24
3320	5722528	203	112
3321	5723764	438	325
3322	5726422	529	213
3323	5729271	237	141
3324	5730660	1696	355
3325	5739386	94	65
3326	5740023	1	1
3327	5740036	3	3
3328	5740070	103	74
3329	5740766	1441	355
3330	5748244	22	19
3331	5748413	1	1
3332	5748424	1	1
3333	5748435	383	163
3334	5750508	143	86
3335	5751378	3	3
3336	5751403	841	393
3337	5756004	44	30
3338	5756296	58	47
3339	5756710	305	156
3340	5758503	1	1
3341	5758515	3	3
3342	5758545	195	114
3343	5759723	1	1
3344	5759735	3	3
3345	5759766	1	1
3346	5759778	495	338
3347	5762751	107	56
3348	5763431	1	1
3349	5763443	81	58
3350	5763992	102	66
3351	5764640	236	122
3352	5766065	293	192
3353	5767870	126	89
3354	5768738	424	178
3355	5771158	29	23
3356	5771364	10	10
3357	5771446	210	114
3358	5772687	1	1
3359	5772700	232	150
3360	5774120	334	208
3361	5776099	43	18
3362	5776361	159	101
3363	5777361	9	9
3364	5777436	11	9
3365	5777527	377	164
3366	5779681	1707	629
3367	5788866	126	91
3368	5789658	383	251
3369	5791964	315	218
3370	5793865	32	26
3371	5794088	135	99
3372	5794957	179	110
3373	5796047	52	20
3374	5796365	4	2
3375	5796395	20	18
3376	5796550	9	7
3377	5796624	132	68
3378	5797426	22	19
3379	5797595	123	76
3380	5798368	391	179
3381	5800634	324	216
3382	5802702	36	19
3383	5802928	6	6
3384	5802984	97	59
3385	5803618	6	2
3386	5803659	59	32
3387	5804036	68	42
3388	5804473	134	45
3389	5805230	35	23
3390	5805466	286	200
3391	5807207	16	10
3392	5807314	311	137
3393	5809125	1	1
3394	5809138	62	49
3395	5809558	48	38
3396	5809878	11	10
3397	5809967	6	6
3398	5810023	214	169
3399	5811432	313	186
3400	5813346	96	78
3401	5813997	1	1
3402	5814010	18	18
3403	5814157	7	7
3404	5814220	6	5
3405	5814272	15	13
3406	5814387	115	95
3407	5815183	116	76
3408	5815949	4	4
3409	5815988	151	128
3410	5816999	31	26
3411	5817232	105	84
3412	5817938	306	230
3413	5819893	3	3
3414	5819925	2	2
3415	5819948	143	111
3416	5820871	517	341
3417	5824011	60	42
3418	5824423	1	1
3419	5824434	1	1
3420	5824445	1	1
3421	5824456	1	1
3422	5824468	98	68
3423	5825101	51	42
3424	5825479	46	39
3425	5825804	1	1
3426	5825816	1	1
3427	5825828	31	24
3428	5826045	1	1
3429	5826057	53	45
3430	5826439	1	1
3431	5826451	46	28
3432	5826770	8	6
3433	5826837	13	10
3434	5826936	1	1
3435	5826948	100	81
3436	5827615	22	18
3437	5827780	23	20
3438	5827956	36	31
3439	5828219	12	8
3440	5828307	7	6
3441	5828363	10	8
3442	5828435	139	111
3443	5829361	1	1
3444	5829374	33	16
3445	5829586	8	8
3446	5829656	17	15
3447	5829790	3	3
3448	5829820	46	40
3449	5830163	15	14
3450	5830285	4	4
3451	5830321	8	7
3452	5830389	172	149
3453	5831501	102	81
3454	5832199	11	10
3455	5832284	172	125
3456	5833431	1	1
3457	5833444	57	46
3458	5833841	61	44
3459	5834278	10	10
3460	5834364	19	18
3461	5834520	538	322
3462	5837820	57	39
3463	5838207	156	106
3464	5839211	3	2
3465	5839239	4	4
3466	5839278	14	10
3467	5839387	6	6
3468	5839443	38	34
3469	5839727	1	1
3470	5839740	21	10
3471	5839884	389	231
3472	5842161	1	1
3473	5842174	14	13
3474	5842292	1	1
3475	5842305	33	31
3476	5842561	1	1
3477	5842574	33	27
3478	5842815	220	176
3479	5844248	57	34
3480	5844618	8	8
3481	5844688	19	12
3482	5844839	132	100
3483	5845724	1	1
3484	5845737	3	3
3485	5845769	87	76
3486	5846379	80	69
3487	5846931	1	1
3488	5846944	60	54
3489	5847381	1	1
3490	5847394	105	77
3491	5848117	1	1
3492	5848130	138	74
3493	5848971	43	37
3494	5849282	9	9
3495	5849359	83	64
3496	5849934	48	40
3497	5850283	7	6
3498	5850346	1	1
3499	5850359	310	163
3500	5852271	172	115
3501	5853357	28	24
3502	5853565	16	15
3503	5853692	160	141
3504	5854749	141	115
3505	5855717	20	18
3506	5855875	101	67
3507	5856534	1	1
3508	5856547	193	133
3509	5857807	62	55
3510	5858229	1	1
3511	5858242	70	63
3512	5858751	60	54
3513	5859176	11	11
3514	5859270	62	39
3515	5859669	26	13
3516	5859848	1	1
3517	5859861	7	7
3518	5859921	31	28
3519	5860171	46	29
3520	5860480	143	83
3521	5861372	102	66
3522	5862051	39	30
3523	5862331	4	4
3524	5862369	1	1
3525	5862382	373	138
3526	5864593	56	38
3527	5864991	29	26
3528	5865206	2	2
3529	5865228	103	91
3530	5865948	253	124
3531	5867464	58	38
3532	5867860	23	18
3533	5868036	30	26
3534	5868269	22	18
3535	5868442	4	4
3536	5868482	1	1
3537	5868495	149	100
3538	5869459	8	4
3539	5869526	45	37
3540	5869848	190	145
3541	5871102	91	54
3542	5871715	235	140
3543	5873165	132	101
3544	5874065	70	66
3545	5874564	424	255
3546	5877130	31	27
3547	5877356	1	1
3548	5877369	45	33
3549	5877688	144	111
3550	5878650	108	59
3551	5879340	116	98
3552	5880153	1	1
3553	5880166	92	73
3554	5880809	42	23
3555	5881098	1	1
3556	5881111	42	38
3557	5881430	12	10
3558	5881528	25	24
3559	5881721	148	83
3560	5882645	259	145
3561	5884253	61	39
3562	5884664	1	1
3563	5884677	9	5
3564	5884744	1	1
3565	5884757	1	1
3566	5884770	111	95
3567	5885527	5	5
3568	5885574	1	1
3569	5885587	2	2
3570	5885608	1	1
3571	5885621	1	1
3572	5885634	27	22
3573	5885837	5	4
3574	5885878	79	51
3575	5886379	4	4
3576	5886417	19	17
3577	5886558	114	101
3578	5887364	212	97
3579	5888625	110	85
3580	5889374	154	102
3581	5890351	27	19
3582	5890551	146	120
3583	5891556	233	188
3584	5893064	19	12
3585	5893197	149	124
3586	5894195	382	229
3587	5896546	2	1
3588	5896566	80	68
3589	5897133	7	7
3590	5897195	1	1
3591	5897209	3	2
3592	5897238	45	35
3593	5897571	281	204
3594	5899420	2	2
3595	5899441	1	1
3596	5899455	181	131
3597	5900625	5	4
3598	5900666	33	23
3599	5900904	1	1
3600	5900918	5	5
3601	5900966	89	58
3602	5901573	20	18
3603	5901729	26	9
3604	5901882	40	26
3605	5902161	9	8
3606	5902246	113	33
3607	5902958	1	1
3608	5902972	14	13
3609	5903087	1	1
3610	5903101	9	7
3611	5903173	264	139
3612	5904781	105	79
3613	5905498	176	85
3614	5906598	4	4
3615	5906637	107	87
3616	5907396	57	42
3617	5907806	1083	272
3618	5913614	5	5
3619	5913663	54	36
3620	5914033	201	137
3621	5915310	8	7
3622	5915375	17	15
3623	5915512	1	1
3624	5915526	81	61
3625	5916063	81	21
3626	5916570	31	26
3627	5916798	3	3
3628	5916826	9	8
3629	5916907	217	164
3630	5918314	91	60
3631	5918912	554	199
3632	5922075	33	26
3633	5922307	2	2
3634	5922329	15	12
3635	5922442	17	14
3636	5922572	35	30
3637	5922841	73	55
3638	5923362	1	1
3639	5923376	13	13
3640	5923488	3	3
3641	5923520	12	6
3642	5923604	30	17
3643	5923803	133	100
3644	5924650	4	4
3645	5924690	1	1
3646	5924704	11	4
3647	5924778	1	1
3648	5924792	39	31
3649	5925073	6	6
3650	5925135	32	30
3651	5925385	147	105
3652	5926346	48	43
3653	5926704	439	306
3654	5929449	2	2
3655	5929472	2	2
3656	5929495	19	15
3657	5929647	1	1
3658	5929661	1	1
3659	5929675	3	1
3660	5929699	4	3
3661	5929735	8	8
3662	5929805	54	28
3663	5930184	178	143
3664	5931357	6	6
3665	5931413	29	21
3666	5931631	64	38
3667	5932051	6	5
3668	5932105	6	6
3669	5932163	19	11
3670	5932296	2	2
3671	5932318	31	28
3672	5932548	14	14
3673	5932662	1	1
3674	5932676	281	130
3675	5934298	178	140
3676	5935454	1	1
3677	5935468	118	71
3678	5936211	34	26
3679	5936450	204	128
3680	5937760	29	27
3681	5937980	1	1
3682	5937994	173	131
3683	5939133	1	1
3684	5939147	68	57
3685	5939634	2	2
3686	5939656	2	2
3687	5939678	51	43
3688	5940044	3	3
3689	5940077	1	1
3690	5940091	53	50
3691	5940485	121	103
3692	5941307	185	124
3693	5942513	22	20
3694	5942687	67	43
3695	5943152	8	5
3696	5943210	108	82
3697	5943943	57	56
3698	5944364	25	18
3699	5944544	33	31
3700	5944786	101	83
3701	5945484	4	4
3702	5945524	90	79
3703	5946152	3	3
3704	5946183	1	1
3705	5946197	25	21
3706	5946385	8	7
3707	5946456	9	7
3708	5946530	12	12
3709	5946636	1	1
3710	5946647	106	89
3711	5947370	46	37
3712	5947685	1	1
3713	5947697	1	1
3714	5947709	11	11
3715	5947785	101	82
3716	5948474	56	45
3717	5948851	16	16
3718	5948973	7	4
3719	5949025	1	1
3720	5949037	28	23
3721	5949232	147	89
3722	5950171	8	8
3723	5950241	28	14
3724	5950427	5	3
3725	5950468	6	6
3726	5950519	98	80
3727	5951199	112	44
3728	5951878	8	2
3729	5951927	46	30
3730	5952245	488	155
3731	5954876	362	206
3732	5957043	10	8
3733	5957118	66	57
3734	5957559	12	10
3735	5957652	11	9
3736	5957737	148	115
3737	5958691	58	39
3738	5959081	112	77
3739	5959818	1	1
3740	5959830	30	17
3741	5960044	2	1
3742	5960061	41	33
3743	5960347	2	2
3744	5960368	67	57
3745	5960826	85	61
3746	5961399	12	7
3747	5961489	28	10
3748	5961662	2	2
3749	5961684	102	76
3750	5962374	200	141
3751	5963693	11	9
3752	5963781	43	35
3753	5964088	16	15
3754	5964213	31	7
3755	5964391	16	12
3756	5964512	12	11
3757	5964610	76	53
3758	5965134	295	121
3759	5966807	14	11
3760	5966912	6	4
3761	5966961	134	85
3762	5967804	118	76
3763	5968556	417	137
3764	5970843	76	55
3765	5971373	75	51
3766	5971857	33	31
3767	5972099	92	62
3768	5972684	82	57
3769	5973218	4	4
3770	5973260	68	30
3771	5973676	1	1
3772	5973687	1	1
3773	5973699	4	4
3774	5973731	10	10
3775	5973817	2	2
3776	5973838	23	22
3777	5974011	26	21
3778	5974200	51	31
3779	5974545	5	4
3780	5974590	58	48
3781	5974976	49	39
3782	5975304	107	80
3783	5976045	23	21
3784	5976223	43	33
3785	5976536	48	36
3786	5976876	3	3
3787	5976907	113	75
3788	5977630	57	45
3789	5978031	140	120
3790	5978966	44	36
3791	5979282	760	414
3792	5983805	2	2
3793	5983825	2	2
3794	5983846	1	1
3795	5983859	47	36
3796	5984194	89	58
3797	5984788	185	58
3798	5985909	1	1
3799	5985922	1	1
3800	5985935	1	1
3801	5985948	219	172
3802	5987372	244	193
3803	5988953	22	16
3804	5989111	42	22
3805	5989384	70	56
3806	5989868	517	320
3807	5992981	220	165
3808	5994360	53	48
3809	5994731	196	143
3810	5996008	18	16
3811	5996147	605	223
3812	5999416	21	19
3813	5999575	1	1
3814	5999586	228	101
3815	6000918	108	84
3816	6001608	3	3
3817	6001632	1	1
3818	6001644	35	31
3819	6001908	56	50
3820	6002314	78	60
3821	6002849	96	74
3822	6003496	28	23
3823	6003699	5	5
3824	6003746	11	11
3825	6003834	1	1
3826	6003846	5	3
3827	6003886	1	1
3828	6003898	7	6
